CPF/CNPJ;;CNPJ OPTANTE
02.712.103/0001-00;;
02.706.955/0001-94;;
02.686.883/0001-60;;
02.660.779/0001-05;;
02.639.993/0001-71;;
02.639.307/0001-62;;
02.630.823/0001-26;;
02.626.132/0001-59;;
02.621.280/0001-80;;
02.617.289/0001-18;;
02.614.932/0001-50;;
02.613.216/0001-58;;
02.600.667/0001-50;;
02.594.481/0001-36;;
02.584.766/0001-96;;
02.567.094/0001-00;;
02.565.548/0001-04;;
02.551.280/0001-51;;
02.540.405/0001-48;;
02.529.678/0001-91;;
02.503.426/0001-93;;
02.495.371/0001-17;;
02.479.481/0001-95;;
02.468.391/0001-07;;
02.458.191/0001-65;;
02.404.547/0001-88;;
02.386.543/0001-14;;
02.383.108/0001-36;;
02.374.206/0001-07;;
02.346.159/0001-98;;
02.340.825/0001-80;;
02.334.697/0002-43;;
02.334.697/0001-62;;
02.325.273/0001-31;;
02.312.043/0001-38;;
02.305.666/0001-83;;
02.256.530/0001-20;;
02.248.026/0001-89;;
02.232.660/0001-23;;
02.222.555/0001-03;;
02.206.616/0001-49;;
02.191.761/0007-99;;
02.189.372/0001-33;;
02.175.402/0001-52;;
02.160.367/0001-06;;
02.148.218/0001-13;;
02.141.242/0001-20;;
02.116.217/0001-97;;
02.079.605/0001-45;;
02.061.642/0001-26;;
02.045.207/0002-99;;
02.045.207/0001-08;;
02.016.507/0001-69;;
01.999.830/0001-37;;
01.975.972/0001-64;;
01.970.578/0001-33;;
01.963.041/0001-46;;
01.962.907/0001-02;;
01.947.978/0001-28;;
01.936.445/0001-40;;
01.931.251/0001-52;;
01.895.977/0001-87;;
01.891.973/0001-20;;
01.885.039/0001-04;;
01.858.773/0001-76;;
01.820.857/0001-10;;
01.792.122/0001-20;;
01.775.242/0001-10;;
01.755.702/0001-48;;
01.751.392/0001-93;;
01.746.760/0001-05;;
01.745.128/0001-47;;
01.722.795/0001-04;;
01.698.450/0001-62;;
01.676.745/0001-38;;
01.666.178/0001-39;;
01.639.658/0001-00;;
01.632.547/0001-72;;
01.612.841/0001-12;;
01.583.854/0001-00;;
01.570.004/0001-78;;
01.556.141/0116-05;;
01.545.542/0001-02;;
01.528.872/0001-90;;
01.525.384/0001-29;;
01.514.218/0001-27;;
01.501.579/0001-39;;
01.501.571/0001-72;;
01.498.287/0001-94;;
01.479.064/0001-80;;
01.474.231/0001-08;;
01.473.380/0001-44;;
01.473.369/0001-84;;
01.469.150/0001-01;;
01.456.732/0001-53;;
01.437.488/0001-81;;
01.421.745/0001-97;;
01.408.683/0001-83;;
01.370.304/0001-03;;
01.354.412/0001-92;;
01.344.285/0001-40;;
01.344.065/0001-17;;
01.322.852/0001-68;;
01.319.799/0001-46;;
01.306.233/0001-80;;
01.303.147/0001-13;;
01.292.219/0001-74;;
01.282.883/0001-32;;
01.280.251/0001-30;;
01.273.258/0001-24;;
01.259.095/0001-25;;
01.259.091/0001-47;;
01.258.467/0001-07;;
01.248.036/0001-51;;
01.240.713/0001-95;;
01.231.822/0001-46;;
01.222.364/0001-89;;
01.220.259/0001-00;;
01.183.332/0001-11;;
01.183.249/0001-42;;
01.174.568/0001-91;;
01.151.394/0001-41;;
01.125.843/0001-87;;
01.113.742/0001-96;;
01.074.264/0001-52;;
01.056.660/0001-57;;
01.008.988/0001-06;;
01.003.236/0001-44;;
01.000.758/0001-92;;
00.996.699/0001-91;;
00.987.329/0001-98;;
00.981.636/0001-61;;
00.977.228/0001-36;;
00.971.797/0001-74;;
00.965.403/0015-70;;
00.964.028/0001-49;;
00.960.321/0001-38;;
00.960.027/0001-26;;
00.958.350/0001-65;;
00.956.314/0001-62;;
00.937.036/0001-04;;
00.926.760/0001-24;;
00.925.997/0001-90;;
00.916.860/0001-70;;
00.909.972/0001-01;;
00.907.327/0001-41;;
00.902.394/0001-73;;
00.894.271/0001-38;;
00.889.225/0001-40;;
00.853.678/0001-17;;
00.842.968/0001-65;;
00.842.964/0001-87;;
00.819.012/0001-42;;
00.814.058/0001-79;;
00.807.037/0001-26;;
00.781.407/0001-01;;
00.762.199/0001-95;;
00.755.569/0001-67;;
00.738.134/0001-04;;
00.723.993/0001-20;;
00.718.792/0001-34;;
00.705.135/0001-52;;
00.698.486/0001-83;;
00.698.453/0001-33;;
00.695.412/0001-93;;
00.649.925/0001-68;;
00.641.363/0001-06;;
00.616.891/0001-05;;
00.605.419/0001-77;;
00.597.519/0001-07;;
00.569.857/0001-27;;
00.564.860/0001-58;;
00.559.703/0001-54;;
00.557.690/0001-84;;
00.556.024/0001-21;;
00.553.615/0001-45;;
00.510.999/0001-19;;
00.509.236/0001-58;;
00.504.016/0001-31;;
00.503.991/0001-25;;
00.492.436/0001-45;;
00.474.802/0002-14;;
00.474.802/0001-33;;
00.474.458/0001-82;;
00.445.851/0001-48;;
00.427.290/0001-54;;
00.409.487/0001-60;;
00.394.476/0001-54;;
00.390.953/0001-03;;
00.313.611/0001-90;;
00.306.631/0001-33;;
00.296.386/0001-20;;
00.296.375/0001-40;;
00.287.697/0001-23;;
00.272.467/0001-90;;
00.266.180/0001-58;;
00.262.819/0001-27;;
00.239.305/0001-50;;
00.227.821/0001-65;;
00.213.978/0001-31;;
00.210.978/0001-88;;
00.116.680/0001-03;;
00.112.916/0001-33;;
00.109.734/0001-03;;
00.107.147/0001-85;;
00.101.528/0001-57;;
00.099.235/0001-82;;
00.094.457/0001-02;;
00.079.266/0001-71;;
00.062.064/0001-17;;
00.056.335/0001-21;;
